Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS,,,Attend.,Notes
Tue Dec 7 2010,8:30p,Detroit Pistons,83,Houston Rockets,97,Box Score,,14798,
Tue Dec 7 2010,10:00p,Phoenix Suns,99,Portland Trail Blazers,106,Box Score,,20151,
Tue Dec 7 2010,10:30p,Washington Wizards,108,Los Angeles Lakers,115,Box Score,,18997,
Wed Dec 8 2010,7:00p,Denver Nuggets,89,Boston Celtics,105,Box Score,,18624,
Wed Dec 8 2010,7:00p,Chicago Bulls,88,Cleveland Cavaliers,83,Box Score,,20562,
Wed Dec 8 2010,7:30p,Toronto Raptors,110,New York Knicks,113,Box Score,,19763,
Wed Dec 8 2010,8:00p,Indiana Pacers,95,Milwaukee Bucks,97,Box Score,,12789,
Wed Dec 8 2010,8:00p,Oklahoma City Thunder,111,Minnesota Timberwolves,103,Box Score,,13907,
Wed Dec 8 2010,8:00p,Detroit Pistons,74,New Orleans Hornets,93,Box Score,,10823,
Wed Dec 8 2010,8:30p,Golden State Warriors,94,San Antonio Spurs,111,Box Score,,16913,
Wed Dec 8 2010,9:00p,Memphis Grizzlies,104,Phoenix Suns,98,Box Score,OT,16288,
Wed Dec 8 2010,9:00p,Miami Heat,111,Utah Jazz,98,Box Score,,19911,
Wed Dec 8 2010,10:00p,Washington Wizards,91,Sacramento Kings,116,Box Score,,12308,
Wed Dec 8 2010,10:30p,Los Angeles Lakers,87,Los Angeles Clippers,86,Box Score,,19614,
Thu Dec 9 2010,8:00p,Boston Celtics,102,Philadelphia 76ers,101,Box Score,,17948,
Thu Dec 9 2010,8:30p,New Jersey Nets,89,Dallas Mavericks,102,Box Score,,19666,
Thu Dec 9 2010,10:30p,Orlando Magic,83,Portland Trail Blazers,97,Box Score,,20219,
Fri Dec 10 2010,7:00p,Charlotte Bobcats,92,Indiana Pacers,100,Box Score,,13128,
Fri Dec 10 2010,7:00p,Denver Nuggets,123,Toronto Raptors,116,Box Score,,14714,
Fri Dec 10 2010,7:00p,New York Knicks,101,Washington Wizards,95,Box Score,,18542,
Fri Dec 10 2010,8:00p,Los Angeles Lakers,84,Chicago Bulls,88,Box Score,,22760,
Fri Dec 10 2010,8:00p,Detroit Pistons,99,Minnesota Timberwolves,109,Box Score,,13988,
Fri Dec 10 2010,8:00p,Oklahoma City Thunder,97,New Orleans Hornets,92,Box Score,,14428,
Fri Dec 10 2010,8:30p,Houston Rockets,91,Milwaukee Bucks,97,Box Score,,14526,
Fri Dec 10 2010,8:30p,Atlanta Hawks,92,San Antonio Spurs,108,Box Score,,17576,
Fri Dec 10 2010,9:00p,Portland Trail Blazers,101,Phoenix Suns,94,Box Score,,17284,
Fri Dec 10 2010,9:00p,Orlando Magic,105,Utah Jazz,117,Box Score,,18765,
Fri Dec 10 2010,10:30p,Miami Heat,106,Golden State Warriors,84,Box Score,,20036,
Sat Dec 11 2010,3:30p,Memphis Grizzlies,84,Los Angeles Clippers,83,Box Score,,14970,
Sat Dec 11 2010,7:00p,Indiana Pacers,83,Atlanta Hawks,97,Box Score,,14131,
Sat Dec 11 2010,7:00p,Boston Celtics,93,Charlotte Bobcats,62,Box Score,,19603,
Sat Dec 11 2010,7:30p,Toronto Raptors,120,Detroit Pistons,116,Box Score,,13343,
Sat Dec 11 2010,8:00p,Minnesota Timberwolves,82,Chicago Bulls,113,Box Score,,21102,
Sat Dec 11 2010,8:30p,Utah Jazz,97,Dallas Mavericks,103,Box Score,,20074,
Sat Dec 11 2010,8:30p,Cleveland Cavaliers,95,Houston Rockets,110,Box Score,,15532,
Sat Dec 11 2010,10:00p,Miami Heat,104,Sacramento Kings,83,Box Score,,16396,
Sun Dec 12 2010,12:00p,Denver Nuggets,125,New York Knicks,129,Box Score,,19387,
Sun Dec 12 2010,12:00p,New Orleans Hornets,70,Philadelphia 76ers,88,Box Score,,13884,
Sun Dec 12 2010,1:00p,Los Angeles Lakers,99,New Jersey Nets,92,Box Score,,16561,
Sun Dec 12 2010,3:30p,Portland Trail Blazers,78,San Antonio Spurs,95,Box Score,,16743,
Sun Dec 12 2010,7:00p,Cleveland Cavaliers,77,Oklahoma City Thunder,106,Box Score,,18203,
Sun Dec 12 2010,9:30p,Orlando Magic,94,Los Angeles Clippers,85,Box Score,,18278,
Mon Dec 13 2010,7:30p,New Orleans Hornets,84,Miami Heat,96,Box Score,,19600,
Mon Dec 13 2010,8:00p,Indiana Pacers,73,Chicago Bulls,92,Box Score,,21287,
Mon Dec 13 2010,8:00p,Portland Trail Blazers,73,Memphis Grizzlies,86,Box Score,,10467,
Mon Dec 13 2010,8:30p,Milwaukee Bucks,103,Dallas Mavericks,99,Box Score,,19720,
Mon Dec 13 2010,9:00p,Golden State Warriors,95,Utah Jazz,108,Box Score,,19176,
Tue Dec 14 2010,7:00p,Toronto Raptors,91,Charlotte Bobcats,97,Box Score,,12482,
Tue Dec 14 2010,7:00p,Philadelphia 76ers,82,New Jersey Nets,77,Box Score,,10151,
Tue Dec 14 2010,7:00p,Los Angeles Lakers,103,Washington Wizards,89,Box Score,,16513,
Tue Dec 14 2010,7:30p,Atlanta Hawks,80,Detroit Pistons,103,Box Score,,12526,
Tue Dec 14 2010,8:30p,Sacramento Kings,105,Houston Rockets,118,Box Score,,13414,
Tue Dec 14 2010,9:00p,Orlando Magic,94,Denver Nuggets,111,Box Score,,16247,
Tue Dec 14 2010,10:30p,Minnesota Timberwolves,99,Golden State Warriors,108,Box Score,,17615,
Wed Dec 15 2010,7:00p,Los Angeles Lakers,109,Indiana Pacers,94,Box Score,,18165,
Wed Dec 15 2010,7:00p,Boston Celtics,118,New York Knicks,116,Box Score,,19763,
Wed Dec 15 2010,7:00p,Los Angeles Clippers,91,Philadelphia 76ers,105,Box Score,,11775,
Wed Dec 15 2010,7:00p,Chicago Bulls,110,Toronto Raptors,93,Box Score,,17750,
Wed Dec 15 2010,7:30p,Cleveland Cavaliers,95,Miami Heat,101,Box Score,,19899,
Wed Dec 15 2010,8:00p,Charlotte Bobcats,80,Memphis Grizzlies,113,Box Score,,12219,
Wed Dec 15 2010,8:00p,Sacramento Kings,91,New Orleans Hornets,94,Box Score,,13325,
Wed Dec 15 2010,8:00p,Houston Rockets,105,Oklahoma City Thunder,117,Box Score,,17997,
Wed Dec 15 2010,8:30p,Milwaukee Bucks,90,San Antonio Spurs,92,Box Score,,17644,
Wed Dec 15 2010,9:00p,Minnesota Timberwolves,122,Phoenix Suns,128,Box Score,,16977,
Wed Dec 15 2010,9:30p,Portland Trail Blazers,98,Dallas Mavericks,103,Box Score,,19531,
Thu Dec 16 2010,7:00p,Washington Wizards,89,New Jersey Nets,97,Box Score,,10764,
Thu Dec 16 2010,8:00p,Atlanta Hawks,90,Boston Celtics,102,Box Score,,18624,
Thu Dec 16 2010,10:30p,San Antonio Spurs,113,Denver Nuggets,112,Box Score,,16190,
Fri Dec 17 2010,7:00p,Cleveland Cavaliers,99,Indiana Pacers,108,Box Score,,12021,
Fri Dec 17 2010,7:00p,Miami Heat,113,New York Knicks,91,Box Score,,19763,
Fri Dec 17 2010,7:00p,Los Angeles Lakers,93,Philadelphia 76ers,81,Box Score,,20366,
Fri Dec 17 2010,7:00p,New Jersey Nets,92,Toronto Raptors,98,Box Score,,14623,
Fri Dec 17 2010,7:30p,Charlotte Bobcats,85,Atlanta Hawks,90,Box Score,,15006,
Fri Dec 17 2010,7:30p,Los Angeles Clippers,109,Detroit Pistons,88,Box Score,,16046,
Fri Dec 17 2010,8:00p,Utah Jazz,71,New Orleans Hornets,100,Box Score,,14414,
Fri Dec 17 2010,8:00p,Sacramento Kings,87,Oklahoma City Thunder,102,Box Score,,18203,
Fri Dec 17 2010,8:30p,Memphis Grizzlies,87,Houston Rockets,103,Box Score,,14534,
Fri Dec 17 2010,9:30p,Phoenix Suns,91,Dallas Mavericks,106,Box Score,,20406,
Fri Dec 17 2010,10:00p,Minnesota Timberwolves,102,Portland Trail Blazers,107,Box Score,,20310,
Sat Dec 18 2010,7:00p,Philadelphia 76ers,97,Orlando Magic,89,Box Score,,18846,
Sat Dec 18 2010,7:00p,Miami Heat,95,Washington Wizards,94,Box Score,,20278,
Sat Dec 18 2010,7:30p,New York Knicks,102,Cleveland Cavaliers,109,Box Score,OT,20562,
Sat Dec 18 2010,8:00p,Los Angeles Clippers,100,Chicago Bulls,99,Box Score,,21760,
Sat Dec 18 2010,8:30p,Utah Jazz,95,Milwaukee Bucks,86,Box Score,,16004,
Sat Dec 18 2010,8:30p,Memphis Grizzlies,106,San Antonio Spurs,112,Box Score,OT,18581,
Sat Dec 18 2010,9:00p,Minnesota Timberwolves,113,Denver Nuggets,115,Box Score,,15409,
Sat Dec 18 2010,10:00p,Golden State Warriors,95,Portland Trail Blazers,96,Box Score,,20398,
Sun Dec 19 2010,1:00p,Indiana Pacers,88,Boston Celtics,99,Box Score,,18624,
Sun Dec 19 2010,1:00p,Atlanta Hawks,82,New Jersey Nets,89,Box Score,,11295,
Sun Dec 19 2010,1:00p,Los Angeles Lakers,120,Toronto Raptors,110,Box Score,,19935,
Sun Dec 19 2010,6:00p,New Orleans Hornets,108,Detroit Pistons,111,Box Score,OT,16452,
Sun Dec 19 2010,6:00p,Houston Rockets,102,Sacramento Kings,93,Box Score,,13599,
Sun Dec 19 2010,7:00p,Phoenix Suns,113,Oklahoma City Thunder,110,Box Score,,18203,
Mon Dec 20 2010,7:00p,Orlando Magic,81,Atlanta Hawks,91,Box Score,,16275,
Mon Dec 20 2010,7:00p,Utah Jazz,101,Cleveland Cavaliers,90,Box Score,,20562,
Mon Dec 20 2010,7:00p,New Orleans Hornets,93,Indiana Pacers,94,Box Score,,12271,
Mon Dec 20 2010,7:00p,Charlotte Bobcats,75,Washington Wizards,108,Box Score,,13825,
Mon Dec 20 2010,7:30p,Dallas Mavericks,98,Miami Heat,96,Box Score,,20178,
Mon Dec 20 2010,8:30p,Phoenix Suns,110,San Antonio Spurs,118,Box Score,,18581,
Mon Dec 20 2010,10:00p,Milwaukee Bucks,80,Portland Trail Blazers,106,Box Score,,20406,
Mon Dec 20 2010,10:30p,Houston Rockets,121,Golden State Warriors,112,Box Score,,19256,
Mon Dec 20 2010,10:30p,Minnesota Timberwolves,90,Los Angeles Clippers,113,Box Score,,16053,
Tue Dec 21 2010,7:00p,Oklahoma City Thunder,99,Charlotte Bobcats,81,Box Score,,16876,
Tue Dec 21 2010,7:00p,Dallas Mavericks,105,Orlando Magic,99,Box Score,,19057,
Tue Dec 21 2010,8:00p,Philadelphia 76ers,76,Chicago Bulls,121,Box Score,,21521,
Tue Dec 21 2010,8:00p,New Jersey Nets,101,Memphis Grizzlies,94,Box Score,,14113,
Tue Dec 21 2010,10:00p,Golden State Warriors,117,Sacramento Kings,109,Box Score,OT,13740,
Tue Dec 21 2010,10:30p,Milwaukee Bucks,98,Los Angeles Lakers,79,Box Score,,18997,
Wed Dec 22 2010,7:00p,Cleveland Cavaliers,84,Atlanta Hawks,98,Box Score,,12610,
Wed Dec 22 2010,7:00p,Detroit Pistons,115,Toronto Raptors,93,Box Score,,15303,
Wed Dec 22 2010,7:00p,Chicago Bulls,87,Washington Wizards,80,Box Score,,18011,
Wed Dec 22 2010,7:30p,Philadelphia 76ers,80,Boston Celtics,84,Box Score,,18624,
Wed Dec 22 2010,7:30p,Oklahoma City Thunder,98,New York Knicks,112,Box Score,,19763,
Wed Dec 22 2010,8:00p,Utah Jazz,112,Minnesota Timberwolves,107,Box Score,,15809,
Wed Dec 22 2010,8:00p,New Jersey Nets,91,New Orleans Hornets,105,Box Score,,15423,
Wed Dec 22 2010,8:30p,Denver Nuggets,103,San Antonio Spurs,109,Box Score,,18581,
Wed Dec 22 2010,10:30p,Houston Rockets,97,Los Angeles Clippers,92,Box Score,,17470,
Thu Dec 23 2010,8:00p,San Antonio Spurs,101,Orlando Magic,123,Box Score,,18916,
Thu Dec 23 2010,10:00p,Milwaukee Bucks,84,Sacramento Kings,79,Box Score,,12360,
Thu Dec 23 2010,10:30p,Miami Heat,95,Phoenix Suns,83,Box Score,,18422,
Sat Dec 25 2010,12:00p,Chicago Bulls,95,New York Knicks,103,Box Score,,19763,
Sat Dec 25 2010,2:30p,Boston Celtics,78,Orlando Magic,86,Box Score,,19013,
Sat Dec 25 2010,5:00p,Miami Heat,96,Los Angeles Lakers,80,Box Score,,18997,
Sat Dec 25 2010,8:00p,Denver Nuggets,106,Oklahoma City Thunder,114,Box Score,,18203,
Sat Dec 25 2010,10:30p,Portland Trail Blazers,102,Golden State Warriors,109,Box Score,,19596,
Sun Dec 26 2010,3:00p,Phoenix Suns,103,Los Angeles Clippers,108,Box Score,,19060,
Sun Dec 26 2010,6:00p,Minnesota Timberwolves,98,Cleveland Cavaliers,97,Box Score,,20562,
Sun Dec 26 2010,6:00p,Chicago Bulls,95,Detroit Pistons,92,Box Score,OT,20765,
Sun Dec 26 2010,7:00p,Memphis Grizzlies,104,Indiana Pacers,90,Box Score,,12630,
Sun Dec 26 2010,7:00p,Atlanta Hawks,86,New Orleans Hornets,93,Box Score,,15626,
Sun Dec 26 2010,7:00p,Washington Wizards,80,San Antonio Spurs,94,Box Score,,18581,
Sun Dec 26 2010,8:00p,Philadelphia 76ers,95,Denver Nuggets,89,Box Score,,19155,
Mon Dec 27 2010,7:00p,Detroit Pistons,100,Charlotte Bobcats,105,Box Score,,14418,
Mon Dec 27 2010,7:00p,Orlando Magic,104,New Jersey Nets,88,Box Score,,11514,
Mon Dec 27 2010,8:00p,Toronto Raptors,85,Memphis Grizzlies,96,Box Score,,14971,
Mon Dec 27 2010,8:00p,Atlanta Hawks,95,Milwaukee Bucks,80,Box Score,,16751,
Mon Dec 27 2010,8:00p,New Orleans Hornets,98,Minnesota Timberwolves,113,Box Score,,11679,
Mon Dec 27 2010,8:00p,Dallas Mavericks,103,Oklahoma City Thunder,93,Box Score,,18203,
Mon Dec 27 2010,8:30p,Washington Wizards,93,Houston Rockets,100,Box Score,,18143,
Mon Dec 27 2010,9:00p,Portland Trail Blazers,96,Utah Jazz,91,Box Score,,19911,
Mon Dec 27 2010,10:00p,Los Angeles Clippers,100,Sacramento Kings,99,Box Score,,14590,
Mon Dec 27 2010,10:30p,Philadelphia 76ers,95,Golden State Warriors,110,Box Score,,19208,
Tue Dec 28 2010,7:00p,Orlando Magic,110,Cleveland Cavaliers,95,Box Score,,20562,
Tue Dec 28 2010,7:00p,Boston Celtics,95,Indiana Pacers,83,Box Score,,18165,
Tue Dec 28 2010,7:30p,New York Knicks,98,Miami Heat,106,Box Score,,20288,
Tue Dec 28 2010,8:00p,Milwaukee Bucks,77,Chicago Bulls,90,Box Score,,22091,
Tue Dec 28 2010,8:30p,Toronto Raptors,84,Dallas Mavericks,76,Box Score,,20027,
Tue Dec 28 2010,8:30p,Los Angeles Lakers,82,San Antonio Spurs,97,Box Score,,18581,
Tue Dec 28 2010,9:00p,Portland Trail Blazers,77,Denver Nuggets,95,Box Score,,17388,
Wed Dec 29 2010,7:00p,Golden State Warriors,93,Atlanta Hawks,103,Box Score,,15925,
Wed Dec 29 2010,7:00p,Cleveland Cavaliers,92,Charlotte Bobcats,101,Box Score,,15287,
Wed Dec 29 2010,7:00p,Indiana Pacers,90,Washington Wizards,104,Box Score,,16108,
Wed Dec 29 2010,7:30p,Boston Celtics,92,Detroit Pistons,104,Box Score,,22076,
Wed Dec 29 2010,8:00p,Denver Nuggets,119,Minnesota Timberwolves,113,Box Score,,17093,
Wed Dec 29 2010,8:00p,Los Angeles Lakers,103,New Orleans Hornets,88,Box Score,,18018,
Wed Dec 29 2010,8:00p,New Jersey Nets,93,Oklahoma City Thunder,114,Box Score,,18203,
Wed Dec 29 2010,8:30p,Miami Heat,125,Houston Rockets,119,Box Score,,18409,
Wed Dec 29 2010,9:00p,Philadelphia 76ers,123,Phoenix Suns,110,Box Score,,18422,
Wed Dec 29 2010,10:00p,Memphis Grizzlies,98,Sacramento Kings,100,Box Score,,12636,
Wed Dec 29 2010,10:30p,Utah Jazz,103,Los Angeles Clippers,95,Box Score,,19060,
Thu Dec 30 2010,7:00p,New York Knicks,103,Orlando Magic,112,Box Score,,19090,
Thu Dec 30 2010,9:30p,San Antonio Spurs,99,Dallas Mavericks,93,Box Score,,20604,
Thu Dec 30 2010,10:00p,Utah Jazz,89,Portland Trail Blazers,100,Box Score,,20652,
Fri Dec 31 2010,3:00p,New Orleans Hornets,83,Boston Celtics,81,Box Score,,18624,
Fri Dec 31 2010,3:00p,Golden State Warriors,96,Charlotte Bobcats,95,Box Score,,16249,
Fri Dec 31 2010,3:00p,New Jersey Nets,81,Chicago Bulls,90,Box Score,,21792,
Fri Dec 31 2010,3:00p,Washington Wizards,86,Indiana Pacers,95,Box Score,,13043,
Fri Dec 31 2010,7:00p,Toronto Raptors,105,Houston Rockets,114,Box Score,,18121,
Fri Dec 31 2010,8:00p,Atlanta Hawks,94,Oklahoma City Thunder,103,Box Score,,18203,
Fri Dec 31 2010,9:00p,Detroit Pistons,75,Phoenix Suns,92,Box Score,,17637,
Fri Dec 31 2010,10:30p,Philadelphia 76ers,98,Los Angeles Lakers,102,Box Score,,18997,
